factor_name:  银行间61-90天同业拆借交易量:当期值:月    p_value: 0.007810560614080808  t_value:2.66026239049161
factor_name:  银行间31-60天同业拆借交易量:当期值:月    p_value: 2.8066711177388015e-09  t_value:5.943641773993064
factor_name:  全国一般公共预算支出增长指数(上年＝100):粮油物资储备支出:粮油物资事务:粮食财务挂账利息补贴:年    p_value: 2.636294527125216e-06  t_value:-4.697909444350062
factor_name:  地方一般公共预算支出决算数:金融支出:金融发展支出:利息费用补贴支出:年    p_value: 0.0  t_value:-24.226107633316897
factor_name:  地方一般公共预算支出决算数:粮油物资储备支出:粮油物资事务:粮食财务挂账利息补贴:年    p_value: 0.012570266708344935  t_value:2.495878142027236
factor_name:  地方一般公共预算支出增长指数(上年＝100):粮油物资储备支出:粮油物资事务:粮食财务挂账利息补贴:年    p_value: 0.011701041898368736  t_value:2.521139526806171
factor_name:  银行间同业拆借加权平均利率:1年:当期值:月    p_value: 0.0  t_value:8.708129627831529
factor_name:  银行间同业拆借交易量:1年:当期值:月    p_value: 0.0011629564323776265  t_value:-3.248007391135583
factor_name:  银行间同业拆借加权平均利率:6个月:当期值:月    p_value: 0.0015861038112268133  t_value:3.1586298447379733
factor_name:  银行间拆借利率:IBO007:日    p_value: 0.007859332790298268  t_value:2.6581649390124893
factor_name:  银行间拆借利率:IBO1M:日    p_value: 0.012731308343943981  t_value:-2.4912911840452816
factor_name:  银行间拆借利率:IBO3M:日    p_value: 4.195526783767889e-06  t_value:-4.601982191906818
factor_name:  银行间拆借利率:IBO4M:日    p_value: 0.00013896744950936402  t_value:3.8103051030281265
factor_name:  银行间拆借利率:IBO6M:日    p_value: 0.03426402477425006  t_value:2.117010902450445
factor_name:  银行间拆借利率:IBO1Y:日    p_value: 0.010696471829445109  t_value:2.5525609149685278
factor_name:  社会消费品零售总额:当期同比:月    p_value: 0.0015118628526946676  t_value:3.1725795304246343
factor_name:  中债国债到期收益率曲线:1年:日    p_value: 0.013464620588695242  t_value:2.4713289051799654
factor_name:  中债国债到期收益率曲线:10年:日    p_value: 0.037536805982029575  t_value:2.079934497512276
factor_name:  商品房销售面积:累计同比:月    p_value: 0.0009875780163841608  t_value:3.2942450615054923
factor_name:  商品房本年竣工面积:累计同比:月    p_value: 0.004288597315046605  t_value:2.856251193023745
factor_name:  住宅竣工面积:累计同比:月    p_value: 0.011198303680910904  t_value:2.5365472103548585
factor_name:  办公楼竣工面积:累计同比:月    p_value: 1.0880185641326534e-14  t_value:-7.730100775298769
factor_name:  商品房本年新开工面积:累计同比:月    p_value: 0.0009201073162519169  t_value:3.314087494532732
factor_name:  住宅本年新开工面积:累计同比:月    p_value: 0.0013138352436958822  t_value:3.213129859555631
factor_name:  办公楼本年新开工面积:累计同比:月    p_value: 7.151539596295109e-05  t_value:3.971533796610329
factor_name:  商业营业用房本年新开工面积:累计同比:月    p_value: 0.006505562670710008  t_value:2.7212670737509166
